Gene ID,GenBank Nucleotide Accession
16439,BU173910; D26350; BC172383; DB144849; AK307712; AK310504; XM_017019268; BE439696; BP314401; BX495410; ; AB012610; AI339141; AK307686; BP364657; CA419735; XM_017019266; XR_001748686; AL711179; XM_017019267; XR_001748687; AY429550; XM_017019269; NM_002223
110821,AK027256; AK296771; AK298318; X14608; XM_017020615; XM_017020618; XR_001749567; XR_001749574; XR_931615; AF385926; AK315503; DA781564; M26121; S79219; XM_017020605; XM_017020609; XM_017020614; XM_017020616; XR_001749571; XR_001749577; XR_001749572; AF339804; BC000140; CB851764; M13572; S55656; XM_011521093; XR_001749573; NM_000282; ; Z36837; XM_017020617; XR_001749575; XR_001749576; AK225299; XM_017020612; XM_017020613; XR_001749570; AK055982; AK225288; AL122056; XM_017020606; XM_017020610; NM_001178004; XM_005254059; XM_017020607; XM_017020608; XM_017020611; XR_001749568; XR_001749569; NM_001127692
66046,BC009796; BC093071; ; BC017909; BX648034; AW955118; NM_001199957; NM_001199958; AK055159; BC005271; BG776403; HQ448677; AF047181; DA112751; AK313822; CD364869; NM_002492
14137,AK296043; AK297868; BE384903; XM_017013217; ; AK098682; AK316534; BC003573; BG752446; DC387127; DC387479; L06105; NM_001287747; NM_004462; AK293545; AK311362; AK316351; CR457033; DQ890697; NM_001287742; NM_001287751; AK311246; BI765996; DC314061; DQ893882; NM_001287745; AK057726; BT006704; NM_001287748; NM_001287750; NM_001287756; AK300059; AK300245; AK315993; AK316033; BC029641; DC396859; NM_001287749; AA679352; AK301617; AK316531; BC009251; BC034440; L06070; S76822; X69141; AI679762; AK316182; NM_001287743; NM_001287744
68653,AK093144; AK222657; BC011681; BC015200; AF151809; AK091282; BC007830; DB030637; AK001087; AK312773; AK097015; AY189688; CR456483; CU013321; DQ893124; NM_015380; DQ896401; ; AK124895; AK297770; CU013033
54683,AJ249483; NM_181651; NM_181652; AF242525; BC171733; HQ258129; ; AA187737; BC113725; AF110731; AF112212; AF124993; AF231705; CR457203; FJ224298; NM_012094; AF197952; BC110983; BC143849; XM_005273882; BC113723; BU598032
68066,AB209576; AK026060; AK289357; AK294085; BC001398; XM_011524882; AF317711; AL133584; BC009330; AK301139; BC011178; BC096819; BU678976; XM_011524884; ; AF119864; CB960224; AK295478; NM_016016; AF151827; XM_017024737; NM_001143780; NM_001321240; CV573041; XM_011524880; XR_934481; NM_001321241; XM_011524883
19016,AJ563369; AK290581; DQ891108; U63415; NM_015869; AB451486; AJ563370; AL523434; XM_011533843; AB565476; BT007281; HQ692866; U79012; X90563; XM_011533841; NM_138712; AB097931; AK223528; BG323933; BM923992; AJ698135; BQ003677; DQ356894; KU178267; NM_138711; AB107271; AB451337; AB472042; BC006811; BQ925271; KU178268; XM_011533842; XM_011533844; ; BI820841; D83233; AB307692; DQ894289; NM_001330615; NM_005037
12499,AY430094; BC020966; NM_001249; BC107878; XR_001750611; AF136572; XM_006720325; XM_006720326; XM_017021814; ; AF039918; XM_017021813; NM_001321986; NM_001321987; AW028387; XM_005268224; XM_017021815; NM_001321984; NM_001330189; AK025209; BC130485; DB017355; XM_017021817; NM_001321988; BC130487; HQ258244; HQ258615; XM_017021816; XR_001750612; NM_001321985
56551,AF480262; DQ895044; AF276920; CR541896; U78678; XM_006724226; XM_011530111; AK301837; CR541917; DQ894772; NM_012473; AK123361; AK130187; CU013201; XM_005261508; BC013726; BC050610; CR456601; CU013489; DQ891579; 
66594,BC000462; D55636; DW465790; ; AK312053; AA807820; DQ892191; DQ895387; NM_006830; BC003594
14936,AK223579; AK291672; BC003182; NM_002103; NR_027763; ; U32573; AK300369; BC007688; BP313940; AK302738; AK303712; NM_001161587; J04501; AK294349; BC002617; Z33629; Z33631; Z33625; Z33626; Z33633
320939,
228026,AU118504; L42450; NM_002610; ; BX485353; XR_001738775; XR_001738776; XR_427093; AK302321; DQ891300; XM_006712594; XR_922943; XR_922945; AK312700; XM_011511343; XR_001738771; XR_922942; AK304388; BC039158; BQ023252; DC322401; XM_011511345; XM_011511347; XR_427095; XR_922944; DQ234350; DQ894484; DQ896668; XM_006712595; XR_001738772; XR_001738773; XR_001738774; XR_427094; AK056110; NM_001278549; NR_103731; AK294194; DQ893348; XM_011511344; NR_103729
20768,AK303275; U43286; ; BC002381; AK093889; BC016643; NM_012248; DA550938; BG565156; AK092003
78330,DQ892718; XM_017028359; BC021217; NM_021075; ; CR542190; CR542174; XM_011529586; AK308228; BU629860; AK289586; AY173949; BC054016; BF311986; BC033766; DQ895967; AK056041; BI829092; CF123536; NM_001001503
69597,AK129504; BU786821; BC024282; BX091241; Y18314; XM_011525601; NM_006796; ; BC065016; DN993083
66152,; AF161500; AF161536; NM_001003684; AF112217; CD674029; NM_013387; BC015971; AK225973; BC005402; BI754905; CB999839; AB028598; BU935406; CA311834; AF161468
12450,AK312913; AK316234; BC007093; EU176176; L49504; BC000196; U47413; ; BX538035; D78341; DQ893765; NM_199246; U53328; X77794; BT007134; AK297190; BM479568; BX644635; XR_941118; NM_004060
74142,AK056366; AK096433; AK127867; BC109218; BC109219; BC139726; U02389; ; AK096626; AK298531; BC000235; XM_011528441; NM_004793; BI906625; AL096720; DQ896202; NM_001276479; NM_001276480; NR_076392; DQ892955; AK309720; HQ204958; HQ204963; X74215; AF059301; AF059308; HQ204949; HQ204962; HQ204964; HQ204966; HQ204968; HQ204970; HQ204985; AF059297; AF059299; HQ204953; HQ204971; HQ204975; HQ204977; HQ204984; CH471139; HQ204950; HQ204952; HQ204959; HQ204961; HQ204969; HQ204972; HQ204973; AF059302; HQ204948; HQ204951; HQ204960; HQ204974; AF059296; AF059303; AF059304; HQ204976; HQ204983
66972,AJ512835; AJ879081; AK294514; XM_011528274; XM_011528278; XM_017027286; XM_017027290; ; AJ879080; BG706035; XM_011528277; XM_011528282; XM_011528284; AJ619962; XM_011528275; XM_011528276; XM_011528281; XM_011528283; AJ879083; AJ879082; AK027562; AK074579; AY750170; NM_024103; AJ619988; HQ447924; XM_011528279; XM_011528280; XM_011528285; XM_017027285; XM_017027292; AK054901; AK295484; XM_017027288; XM_017027289; XM_017027291; AW379976; BC001656; XM_017027287
71755,; DQ890882; XM_005258748; XM_017026598; BC032730; BF510979; DQ894036; XR_935796; NM_014475; AB021933
NaN,
16997,AF113211; BC062686; S82451; ; BC032434; BC047742; CB054045; NM_000428; BC078659; AB209865; Z37976; XM_011536765
12869,
75406,BC005954; BC111517; XM_017026768; AK091046; NM_024407; AK127759; AK293917; BC001715; JF432732; AF115969; AK222738; ; AF060512; AK091024; AK092169; AK128713; AK297611; XR_001753679; AK056061; AK091623; DC340464; XM_005259556; AK289671; BX099945
68342,BC005829; AF088991; AK311744; BC007509; AK291876; NM_004548; AF067169; ; AF044954; BP319067; CH471112; AF088993
17850,CA444307; M65131; DB290266; KF030882; AK292568; DA777441; AK312611; AB208845; BC016282; BX647789; KU178201; BT007434; KU178202; XM_005249143; NM_000255; 
15007,; AF287959; AK301019; AK304472; AK316195; AL566368; AY856830; BE875389; D14351; DQ327722; M27971; M98453; X96638; XR_430999; NM_002116; AB209117; AY786588; D14350; D32131; DQ327718; DQ891760; L18898; M12758; M84375; U43334; U45480; X60764; X94573; AF008933; AF015930; AF165065; AF217561; AJ000661; AK301014; BC008611; BC019236; D16843; D38525; DQ336694; KJ534864; M11887; M24042; M86404; U25971; U41057; U50574; X94568; X94570; X94572; Z27120; AF012767; AK313119; AY191310; AY225407; AY786586; D16842; JQ313909; L76936; M27539; M64740; U03697; U03754; U56825; X02457; X57954; X61711; X91399; Z23071; XM_005275331; XM_017030288; AF116214; AF287958; AJ290394; AK125608; AK296091; AY786587; D83515; M84377; U03907; U07161; U18930; U43335; X13111; X60108; X61700; Y08275; Y13028; AF012766; AF140506; AF305699; AK130165; AK301282; BC003069; D83516; DQ327721; M27538; U32184; U36914; U83415; X61704; Y13267; Y17224; Z46633; AF036921; AJ001274; AJ249241; AY365426; AY786585; D16841; D32129; D32130; DQ336695; HG327114; M12377; M27537; M84379; X13112; X61703; X94567; X96724; X97802; AF116215; AJ001269; AJ580771; AY191309; D14354; D26550; D50068; DQ327719; DQ327720; DQ336693; EU176622; M23739; M24095; M32321; M84378; U43336; U52429; X94566; Y11441; NM_001242758; AJ401085; BA000025; X00492; AB774956; AL671277; HG794390; AB774974; AH008295; AH009116; AJ401087; GU812296; HG794396; AB774975; HM596506; M32317; X64454; AB774957; LN810152; M16102; HG794392; U21052; AJ292075; U21053; AK313911; U29057; AJ309047; AL671883; AF189017; AJ401222; L33922; U04245; X91749
56462,AK126162; AK130842; BC006507; BC040659; CA412877; XM_005248978; XM_017010642; NR_130739; ; AK315067; XM_005248979; XM_011514450; AF192559; BC110914; AK303318; AY947344; XM_017010643; BC125055; DR005492; AF151822; AF189289; BC000702; NM_001271641; AF176006; AK022783; AK225628; AY358519; BC009962; BC153873; NM_014341; BC125056
433256,AK000339; DQ896596; CF595490; XM_017016324; AB033899; AJ496489; AK223288; AL708480; AY358520; BC007985; NM_203380; AM262166; ; AK024932; AK301786; DQ893266; NM_016234; AK310436; CD689921; AK222782; NM_203379
56384,; XM_017008187; NM_012318; AL133650; BC014500; BC021208; AK293572; XM_006713884; AK310563; AF061025; DQ893606
12017,AM392568; BC014774; AK316577; KU177932; AK222749; KU177933; AK096038; NM_004323; AF022224; NM_001172415; ; U46917; Z35491; AF116273; AK093238; BC001936; BG723775; CN478628
97487,XR_933210; AF521890; AF479814; AK000855; XR_933209; NM_178818; AW207043; CR933620; BC093679; ; AF521889; AL157468; AK126493; XM_011522882; XM_017022954; NM_181521
231070,BM995866; BT007227; XM_005249542; AK095977; DA590854; NM_198337; AY112745; ; BI918342; NM_005542; AF086365; NM_198336; AK291675; DA738378; XM_005249543; AL541939; XM_017012177; AA565248; BC001880; BI550548; BQ059075; DN996424
106529,AF222742; AK299134; BC034484; BT007179; AK094087; DB491783; DQ891949; NR_038103; AF038958; BC013881; BG705196; GQ129437; NM_001321170; NM_138501; ; BC002425; BC005952; BC007801; NR_038104; AK001416; BC005384; EU832830; XM_011528442; AK315412; BC000174; NM_004868; CR456892; DQ895135; AF038959; XM_006722945
75475,CN279004; AL096750; BC140370; BC036944; BC142672; BC150206; ; BC041576; XM_011516960; XR_001745509; NM_017570; AB122018; AF217994
22334,BE545584; DQ894097; L06328; BC012883; ; BC000165; CF122447; CR456964; NM_001184823; NM_001324089; NM_001324090; NM_003375; AK315919; DQ890934; L08666; BC072407; NM_001184783; AK296635; NM_001324087; NM_001324088; BU171142; DA608755
14381,AK302341; DC394789; NM_001042351; ; DQ892219; NM_000402; AK292304; BU589629; M19866; S58359; BC000337; M21248; M27940; DQ895415; X03674; AL560686; AY158134; AY158139; M65233; AY158106; AY158113; AY158118; AY158121; AY158124; AY158137; M26750; X53815; AY158099; AY158101; AY158107; AY158112; AY158120; AY158123; AY158128; AY158129; L44140; M65229; AY158096; AY158105; AY158108; AY158130; AY158138; AY158142; M65225; AY158109; AY158127; AY158135; CH471172; M12996; M65227; M65230; M65234; AY158097; AY158098; AY158102; AY158104; AY158111; AY158116; AY158122; AY158126; AY158132; AY158136; AY158140; M23423; M26749; M65231; M65232
52502,; BM693675; DA736976; DB101255; NM_001278266; BC000782; DB446945; NM_001278261; NM_001278264; BC108283; EU831795; XM_005255229; AF115345; CA396216; XM_011522444; NM_001278262; NM_001278265; NM_014316; BC001333; HY005510; NM_001042476; NM_001278260; AK311777; HY090855; NM_001278263; AK093698; BM920489; BQ004670; EU831872; BC003366; XM_005255228
14590,XM_011517623; JF432643; U55206; AK290450; AK301094; BC025025; ; NM_003878
71900,AK002135; AK001834; BC028108; BC033901; ; XM_005249789; AK223263; DA452299; AK090805; HQ447341; NM_018374; AK311651; NM_001134232; BC039741
17164,; NM_004759; X75346; XM_017002810; BU621009; BC052584; BC036060; NM_032960; XM_005273353; AK307499
83945,AK223105; BC032100; AF411044; AK001333; NM_001286516; AF244136; AK295391; BC020248; NM_001135110; NM_005147; ; BC030145; BX445320; BC007225; DA172592; AF061749; BC012343; BC014062; AB209923; AK314218; AK127660; BC011855
108958,; AK301241; XR_929851; NR_138423; XR_001746397; NR_138425; AK054974; DC306779; XR_001746395; XR_001746396; XR_001746398; NR_138424; AK027502; AK074127; NM_001329990; AK303036; XM_005252282; XM_011519118; AK075421; BM674865; NM_032809; NR_138421; AJ420465; XM_011519117; XR_001746392; XR_001746393; XR_001746394; XR_929849; NR_138422; BC009114; XR_929850
67130,CR456714; AF047182; CR541997; CU013417; ; AK291874; AK316562; BC002772; NM_002490; DQ892966; CR456529; CU013129; DQ896214
18555,; AK301832; XM_011543922; XM_011543927; AB209465; BT006827; DA816614; X66363; XM_011543926; AK096881; BQ187876; XM_011543920; AK290145; BC001048; XM_017029570; XM_017029573; XR_949017; AK296880; XM_011543923; XM_011543924; BC015607; BG029956; HM005637; NM_006201; BC009852; XM_011543921; XM_011543925; XM_011543928; XM_017029572; NM_001170460; AK131486; AK303849; BC006190; DA900611; XM_017029569; XM_017029571; NM_033018
16438,AW501800; AK311008; XM_011533682; XM_011533688; BM695661; D26070; XM_005265109; XM_011533690; XM_011533692; AK309981; CN431631; CV355426; DA060305; DB260851; L38019; S82269; U23850; XM_011533683; AI470158; AK293752; BG202086; XM_006713131; XM_017006357; NM_001168272; DB576768; XM_005265110; XM_011533685; XM_017006358; ; AB208868; AK294594; XM_011533681; NM_001099952; AK296235; BC144563; BQ006717; DB544988; XM_011533684; XM_011533686; XM_011533687; XM_011533691; NM_002222
58214,X70377; NM_001900; ; BC062678; BC069514; CB985957; HQ447459; BC074953; S51214; AL591074; X59964; AF319564; M19671; M19672; M19673; BC062679; BC021225; J03870; M19169
58805,AF245471; ; NR_134541; AF245470; AF245472; AF245473; AK055029; XM_011516278; BC012925; NM_032952; NM_032953; AF156603; XM_011516279; XM_017012263; XR_001744799; BG772360; XM_011516281; NM_032951; NM_032954; AF245474; XM_011516277; NM_032994
224796,AK075163; AY032602; BC020923; DQ895881; NR_045674; AF216941; AK075144; AK097048; XM_011514692; NR_045672; ; AF176920; AL049313; BC039380; BI559571; XM_011514694; AF086005; AK223130; XR_926258; NR_045673; AJ420547; BP369816; DA843541; DQ679794; BC035968; BQ184144; DQ892643; NM_001114086; NM_016929; AK025350; AK314416; XM_017010953; NM_001256023; AK222544
69104,XM_011539886; AB191202; AK000452; ; NM_017824; JF432871; AK309175; AK294799; BC015480; BE393612
76187,BC047492; AB075879; AK294114; AK300881; AY033237; BG698892; CB157325; BC064634; BC110290; NM_144650; AK056992; BE241883; ; AK293530; BQ182872; AK300243
225887,AK302449; BC119754; XM_005274014; ; AK223114; XM_005274013; XM_011545053; AK002110; NM_002496; BC119753; U65579; AK314546; DB498707
69046,BC002675; BC053900; AF038186; AF284752; AK055643; BC071621; AI436792; AL834356; AY015642; ; AK225937; NM_030940; AK296093; AA745613; BG772866
212647,BC023600; BC007581; FJ462711; U24267; XR_946786; U24266; DC342814; DQ893505; BM856369; XR_001737510; NM_001319218; NM_003748; NM_170726; AK222486; AK289972; DC318624; DQ896489; NM_001161504; ; AK294552; BX649081
20193,AK126904; BC014392; BC072006; X58079; AB451316; BC094843; AB451446; ; NM_006271; AK312152; BC035791; KU178318; BT006938; KU178317
67452,AL834147; DQ894111; XM_011516274; XR_001744795; XR_001744797; NM_001256009; NM_015723; AB041261; BC005203; BC032999; XM_011516275; XM_017012261; XR_001744796; AK002115; AK024335; DW410822; XR_001744793; XR_001744798; NM_001256008; NM_001256011; NM_001256007; ; AI742208; DQ890948; XM_005250396; NM_001256010; AF217519; AF263947; AM392663; BX647865; N57453; XR_927472; AF263613; AK291755
269642,; BC103748; AK094797; BC010045; BC093906; BC093908; NM_178557
70784,; AK300536; AK314914; NM_016563; BI489884; XM_005254434; AK296261; HQ448576; XM_011521660; BC053734; AF233588; XM_017022296; NM_001307930
69068,AF268037; AK026240; BX434108; EU832712; BC020623; HQ448735; ; AI861861; AI935347; BM976768; NM_020130; BC021672; EU832636
105559,BE246602; DW415513; XM_006719912; XM_017020309; BC020430; AF061261; AK291727; BC020418; CR749802; AK315844; XM_017020310; AF116683; AY101770; BC104040; XM_005254022; NM_001306070; NM_144778; NM_207304; AF339782; CA429672; XM_005254021; XM_017020308; XM_017020311; ; AF339832; AK304699; BC104038; BC104039; EU446757; AF491866; AV733599; BC032426; XM_005254018; XM_005254019; XM_011521045
66586,BI553536; HY011345; BM563835; NM_001323561; NM_001323562; BP368984; XR_001754297; NM_001323563; BU852955; NM_019095; NM_001127458; AK310368; AL832419; BM763234; XM_011529263; ; XR_001754298; NM_001323564; NR_136617; AF241784; BC069010; DQ386730; XM_005260738
67126,AL591024
20501,AJ438942; AK296688; NM_001166496; AJ438943; AK303603; BC026317; XM_011542026; AK094064; AK312500; BC045664; DB443025; AK000641; DQ895286; EU176206; L31801; XM_011542027; ; AL162079; BP294493; AF239919; AI656300; NM_003051; BM712667; EU831949; EU832043
12034,; AF178980; AF126021; AF150962; BC013228; DQ891808; U72512; AF279895; AK298217; AK301316; U72511; XR_242980; BC110322; NM_001144831; BC014766; EU176626; NM_001267700
30853,BC002340; BT019393; CR541700; U57342; NR_026581; AF070539; BI544309; BT019432; ; AK289869; NM_005439; BC000898; AK313998
21957,AK056968; DA899275; XM_006718290; XM_017018215; U14643; XM_006718293; XM_006718294; XM_006718300; XM_017018206; NM_001042781; BC117327; BT019997; DQ778624; XM_017018205; XM_017018209; XM_017018214; XM_017018216; BC050446; BC171727; BC171728; XM_017018208; ; BX640689; HQ258127; U14644; XM_006718302; NM_006757; AI161366; AJ571879; BC022275; BC062430; BC143537; M21984; U14642; XM_006718288; XM_006718296; XM_017018210; XM_017018212; NM_001042782; CR541927; DA897990; F26088; XM_017018211; XM_017018213; XM_017018218; XM_017018219; NM_001042780; U14641; XM_006718299; XM_011520343; XM_017018207; XM_017018217; NM_001297646
66881,AB020715; AK296478; AY359063; BC022259; AK225302; ; AK303043; BC007029; AF181490; AK314453; BC033815; DC417137; DQ890801; DQ893956; AK316013; BC051891; NM_016297
17380,AK291761; KC143288; XM_006713647; AK310664; BC143465; BM151602; J03779; AL833459; BC101658; BX647134; DB142029; NM_007289; ; DA574242; XM_011512856; KC143287; Y00811; NM_007287; BC101632; BC106070; X07166; XM_006713646; NM_007288; XM_011512855; BP418894; XM_011512857; NM_000902; M26618; M26625; M26628
66154,; BC010086; CX784985; DQ892562; AF164962; AL702149; DQ895777; AK223462; BC002496; AF151028; AK309591; AV737904; NM_001165258; NM_016462; AK310191
329910,; AB014607; AF416921; AK223570; AL713723; BC001517; AF416922; AK023937; DA121227; AK091112; BC093844; NM_015547; NM_147161; BC093846
246277,; AB044561; DA687716; XM_011538446; XM_017019416; NM_015989; AF116546; AF116547; AK122681; XM_017019419; AF116545; BC018042; XR_001748742; NM_001244705; AF116548; BC098342; XM_011538451; AK128796; AK315265; BC047466; XM_017019417; NM_001244706; AK126934; AK289659; AK296885; BC099717; XM_011538449; XR_001748744; XR_001748745; BC105918; BQ028782; XM_011538442; AV655618; BC052249; BC098278; XM_017019418; XR_001748743; XR_944571
381314,BC040376; NM_018060; ; BM149097; AK001188; AK022665; AK001726; AY952883; BC010218; BC137438; AK291432; BI459732; BC047880; D28500; AY267462
216558,AF086113; BC000173; U27460; CD516624; HM005681; XM_011533091; NM_006759; BC002954; HQ448346; XM_005264537; XM_017004855; XM_017004857; NM_001001521; ; AK314263; BC047004; BX537559; AK300731; XM_006712088; XM_017004856; CA389301; BX647825; XM_005264538
12846,CU012983; EF103916; EF103918; HM005355; M58525; M65212; NM_000754; AK290440; CR456997; EF103919; FJ224345; FJ410131; AK130031; BC000419; BC005867; EF217321; XM_017028595; DQ893411; EF103920; BC100018; BE728779; EF217322; XM_011529886; NM_007310; ; BX461394; CR456422; CU013271; DQ896732; EF212883; FJ410132; BC011935; EF103917; M65213; BE386545; BT007125; EF103921; EF103922; XM_017028594; NM_001135161; NM_001135162
56717,AA725390; AK126762; AK302863; DC403129; AB209995; BC117166; XM_017000900; XM_017000901; L35478; L34075; XR_001737087; NM_004958; ; AK304273; U88966; XM_005263438; XM_017000902; XM_011541166; BP250183
22057,AY524047; DQ890837; ; CR536487; D38305; NM_001243885; AA675891; DQ893992; BC031406; BC098415; AK313904; DQ893993; NM_001243877; BC070493; BT019380; CR541686; NM_005749; BT019381; DA039934
320661,; CR457160; AF143884; DA137144; XM_017008861; NM_001100590; AK124715; XM_017008863; NM_014743; BC150286; DA652967; XM_017008862; XM_017008860; XM_005248041; BU618566; EF553521; D86985; XM_011513598
72759,BC012553; XM_017018141; AK291804; AK296774; BC051462; BX648678; AF080569; BC030952; AK000684; BX487598; XM_017018142; NR_033149; AK025757; DB469024; XM_017018140; AL834493; ; AK024853; AK225364; AK302473; DB325683; NM_001168724; NM_022918
320795,AK313886; NM_002741; BC040061; XM_011528128; NM_213560; BU628889; AK292130; BC094766; DQ892477; ; AK123007; BQ946818; S75546; BC018575; D26181; U33053
110460,AK225089; BP210609; AB208993; AK055001; NM_001303253; ; AK225244; AK294273; AK291080; BM997310; HQ448187; NM_005891; AF356877; BC000408; S70154
112405,; AF334711; AJ227859; AF277176; AJ310543; AF277174; AI017372; BC005369; DQ975380; XM_005273167; XM_005273166; AF229245; AL833885; NM_022051
224020,AL048955; BC046202; XM_011530226; BC018120; BC053654; BC172398; BU685224; NM_058004; AF012872; AK094594; AK095811; AK124692; HM005575; XM_017028830; XR_001755251; AK131431; AK302424; ; AB210002; AK314781; XM_005261634; DA959365; XM_005261635; XM_017028829; XR_937868; L36151; XM_011530228; NM_002650
67895,AF108211; AF217186; AY295767; BC105036; NM_021129; AK058193; BC061581; BC107882; BC001022; EU794626; AB026723; AF119665; BU520836; ; AF092439; AK127102; DQ893597; AF154065; BC105034
77559,AK130308; M85168; U84007; U84011; NM_000646; ; AB621804; AB208867; NM_000643; U84009; XM_017000501; NM_000644; BC057220; BC020705; U84008; XM_005270557; NM_000028; BC078663; C00487; U84010; NM_000642; NM_000645
17993,KU178226; ; BU145342; XM_017009491; AF020351; AI001139; KU178227; DB489661; HQ448017; NM_002495; NR_134473; NR_134474; NR_134475; BU954271; CD692133; DA609203; NM_001318051; AK307973; BC005270
66968,BC131524; AW445065; BC033570; DQ839131; BX105717; ; NM_001013706
94249,AF169257; BC141432; AF288087; NM_020689; ; AL121761; AL136090; AL034425
72108,XM_017013253; AK026961; BM510691; XM_017013256; XR_001745505; AK056525; AK094951; DA333302; XM_017013252; AK127040; BC010504; XM_005273456; XM_017013254; AK023218; AK125904; NM_001164234; ; AB018268; XM_005273454; NM_001164232; NM_015214; BI789108; XM_005273455; XR_001745504; XR_001745506; AK299875; DA412370; XM_011544456; XM_017013255
67811,BC009265; CA417611; NM_001290145; DB455962; AK293707; BU932070; NM_015584; BC018864; BG150599; BC000655; HY130221; XR_001752467; AI917975; AK313232; AL110156; ; AF179891; BM809398; AF077203; AM393112
68197,NM_001204054; AK098173; BC007323; CA414824; ; AF087899; BE740715; BX281908; CR533448; NM_004549; AF070652; AK023013; AM392713; AF087659; AF369952; NM_001204055; AF369951; AK022785; AL050278
27355,BC136375; ; BC015004; XM_011539638; XR_945675; BC048195; CN335744; AB033100; NM_014431; XM_011539637; XM_017016072; XR_001747093; AK021806; BC040163; BC136376
17713,AF087896; BC024242; AK301695; AK312882; DQ891523; ; AF070525; AF298592; AK098475; BM907120; DQ894713; NM_025196
11539,AB004662; AK095060; DQ895592; DQ896616; KC881108; S45235; DQ892378; X68485; BC026340; BU740906; KC884744; AK316106; DQ892379; L22214; S56143; XM_005244901; XM_017000342; ; CR541749; DB171678; DQ893284; NM_000674; NM_001048230; AK127752; AK289928; AK293647; AK295584; XM_005244902; AK308733; AY136746; BT019854; DA343445; EF057066
68375,; AK314135; AF044953; BC001016; NM_001318195; NM_014222; AK301520; BU602971
67184,BC009189; AF286697; BC000589; DB450544; BG705222; AK293859; BG724220; BM839920; BP230223; ; NM_015965; AF261134; AK293965
66857,BC000909; AK026315; AK290914; NM_024829; ; AK225458; BU859334; CD366142; BC063561; CB993231; AI370813; BQ721063
71982,; AK307905; BC031050; BC034992; BM147978; AK296142; XM_017012086; AF121860; NM_001199835; AK316088; BJ995940; XM_006715712; XM_017012088; BM147840; DQ892420; DQ895634; NM_001199838; NM_013322; BG399132; DA377368; NM_001318199; AK311256; BU630498; BX648363; XM_017012085; XM_017012087; NM_001318198; AK309162; AK312850; NM_001199837
72416,; BC050311; AK290016; M92439; XM_006711915; XM_006711916; XM_017003117; AK125781; AK299869; BQ021667; XM_011532473; BC010282; AK308348; BC026034; BC130285; XR_001738581; AF052133; BC038181; NM_133259; AK130686; AY289212; HQ205455; HQ205460; HQ205461; HQ205433; HQ205439; HQ205442; HQ205444; HQ205448; HQ205457; HQ205462; HQ205463; HQ205434; HQ205443; HQ205427; HQ205440; HQ205441; HQ205449; HQ205452; HQ205453; HQ205456; HQ205458; AC108476; HQ205426; HQ205429; HQ205438; HQ205450; HQ205454; HQ205459
97820,AB033017; BC017097; HQ447415; XM_017009652; BM547296; CN341192; HY114499; XM_005265946; NM_001079684; NM_001287335; NR_109797; NR_109798; AL567350; CR457331; EU832030; HY119081; XM_005265945; XM_011534595; NR_109796; NR_109799; NR_109800; AK315428; XM_017009651; NM_001079685; NM_020444; AA569811; BC006316; BC010448; BC012848; XM_011534596; AL037719; AL832558; EU831935; ; DQ073392; XM_005265941; XM_017009653; NM_001287336; AL390217; BX648859; DA789543; HY120613
230075,; BC016708; NM_002493; NM_182739; BC029247; BI669356; BC009801; BG220924; BU952486; CB140469; NM_001199987; AF035840; AF067167; AK289702; CR456920; AK092649; AW160372; BP208846
21672,; AK293957; BC000452; AL600939; BC003022; L19185; AK022395; NM_181737; BC064138; BG705975; BP248561; CR450356; DQ895403; X82321; CR541789; EU176327; NM_005809; NM_181738; BQ549456; Z22548; AK289485; BC039428; EU668325
73095,AF521885; AI057363; BC041973; NM_001321544; BC045598; FN356975; AK303785; XM_017026670; NM_178526; ; XM_005259861; XM_011527937; BX099926
57296,; AK308809; BT019688; EU668354; BP369299; BQ684248; AK301771; BC065006; BI560993; BC001164; D38047; AK304486; NM_002812; BC071826
241556,AK075547; XM_005253217; NM_130783; XM_006718373; XM_011520459; DA067480; XM_017018531; NM_001031730; BC019342; BF110241; DA734054; XM_006718372; AK027715; DA603407; XM_017018530; ; AK027515; JF432873; AY358087
22003,AY640415; GU324933; M19713; AC079328; AL050179; BC053545; GU324930; M19715; BC050473; GU324929; M19267; AK299387; GU324932; M19714; AY640414; GU324935; BC007433; CH471082; X12369
94044,AK301394; DA478149; DQ893247; DQ896576; XM_017028725; XM_017028726; NM_001270732; NM_001270733; NM_015367; ; BI560132; XM_017028730; AF183411; CR456521; XM_017028731; XM_017028733; NM_001270728; AK056248; BC016037; DA169152; DA799358; XM_017028729; NM_001270730; AF539453; AK314489; BC003032; BC007658; CU013121; XM_011546121; XM_017028732; XR_001755196; NM_001270726; AF146568; AK291449; AL831982; CN420914; CU013409; DA154984; XM_011546123; NM_001270729; AF246665; AK027443; AL133029; BX354578; DC341613; XM_011546119; XM_011546120; NM_001270727; NM_001270735; NR_073068; AF086412; AF325209; AK075044; AK294286; BE900458; BX407004; XM_017028727; XM_017028728; XM_017028734; NM_001270731; NM_001270734; NR_073069
231413,AK127161; AK298883; AI151431; AK095799; AK124124; U07231; NM_001098477; AV739732; NM_002092; AK055499; AK097055; AK124242; AK294612; AK296287; BC040485; BC043201; DN990192; XM_005265681; XM_011531897; ; AK094806; AK056891; AK090755; AK023187
